word,furigana,translation,category,level
失業,しつぎょう,unemployment,noun,n3
実験,じっけん,experiment,noun,n3
実現,じつげん,implementation; realization,noun,n3
実行,じっこう,practice; performance; execution,noun,n3
実際,じっさい,practicality; reality; actual condition,noun,n3
実施,じっし,enforcement; implementation,noun,n3
実に,じつに,indeed; truly; surely,adverb,n3
実力,じつりょく,merit; real ability,noun,n3
実例,じつれい,example; illustration,noun,n3
失恋,しつれん,disappointed love; broken heart,noun,n3
指定,してい,designation; specification,noun,n3
支店,してん,branch store (office),noun,n3
指導,しどう,leadership; guidance; coaching,noun,n3
自動,じどう,automatic; self-motion,noun,n3
支配,しはい,rule; control; direction,noun,n3
芝居,しばい,play; drama,noun,n3
しばしば,,often; again and again,adverb,n3
芝生,しばふ,lawn,noun,n3
支払う,しはらう,to pay,verb,n3
支払い,しはらい,payment,noun,n3
死亡,しぼう,death; mortality,noun,n3
資本,しほん,funds; capital,noun,n3
姉妹,しまい,sisters,noun,n3
仕舞う,しまう,to finish; to close; to put away,verb,n3
しまった,,"damn it!, oh no!",expression,n3
自慢,じまん,pride; boast,noun,n3
事務,じむ,business; office work,noun,n3
示す,しめす,to denote; to show; to point out,verb,n3
占める,しめる,to comprise; to account for; to make up,verb,n3
湿る,しめる,to be wet; to become wet,verb,n3
ジャーナリスト,,journalist,noun,n3
借金,しゃっきん,debt; loan,noun,n3
しゃっくり,,hiccup,noun,n3
シャッター,,shutter,noun,n3
喋る,しゃべる,to talk; to chat,verb,n3
州,しゅう,state; province,noun,n3
銃,じゅう,gun; rifle,noun,n3
週刊,しゅうかん,weekly publication,noun,n3
週間,しゅうかん,week; weekly,noun,n3
就職,しゅうしょく,finding employment,noun,n3
修正,しゅうせい,amendment; correction; revision,noun,n3
渋滞,じゅうたい,"congestion (e.g. traffic), delay",noun,n3
重大,じゅうだい,serious; important,adjective,n3
住宅,じゅうたく,residence; housing,noun,n3
集中,しゅうちゅう,concentration; focusing,noun,n3
収入,しゅうにゅう,income; receipts,noun,n3
住民,じゅうみん,citizens; inhabitants,noun,n3
重要,じゅうよう,important; momentous,adjective,n3
修理,しゅうり,repairing; mending,noun,n3
主義,しゅぎ,doctrine; rule; principle,noun,n3
宿泊,しゅくはく,lodging,noun,n3
手術,しゅじゅつ,surgical operation,noun,n3
首相,しゅしょう,Prime Minister,noun,n3
手段,しゅだん,means; way; measure,noun,n3
主張,しゅちょう,claim; request; assertion,noun,n3
出身,しゅっしん,person's origin (town; country; etc.),noun,n3
出場,しゅつじょう,stage appearance; participation,noun,n3
首都,しゅと,capital city,noun,n3
主婦,しゅふ,housewife,noun,n3
寿命,じゅみょう,life span,noun,n3
主要,しゅよう,chief; main; principal,adjective,n3
順,じゅん,order; turn,noun,n3
瞬間,しゅんかん,moment; second; instant,noun,n3
順調,じゅんちょう,favorable; doing well,adjective,n3
順番,じゅんばん,"turn (in line), order of things",noun,n3
使用,しよう,use; application; employment,noun,n3
賞,しょう,prize; award,noun,n3
章,しょう,chapter; section,noun,n3
障害,しょうがい,obstacle; impediment,noun,n3
奨学金,しょうがくきん,scholarship,noun,n3
小学生,しょうがくせい,elementary school student,noun,n3
商店,しょうてん,shop; business firm,noun,n3
焦点,しょうてん,focus; focal point,noun,n3
消毒,しょうどく,disinfection; sterilization,noun,n3
消費,しょうひ,consumption; expenditure,noun,n3
消防,しょうぼう,fire fighting; fire department,noun,n3
情報,じょうほう,information; news,noun,n3
証明,しょうめい,proof; verification,noun,n3
正面,しょうめん,front; facade,noun,n3
賞与,しょうよ,bonus; prize,noun,n3
食料,しょくりょう,foodstuff; provisions,noun,n3
食糧,しょくりょう,provisions; rations; food (staple),noun,n3
書斎,しょさい,study; home office; library,noun,n3
女子,じょし,woman; girl,noun,n3
助手,じょしゅ,helper; assistant,noun,n3
徐々に,じょじょに,slowly; little by little,adverb,n3
食事,しょくじ,meal,noun,n3
食器,しょっき,tableware,noun,n3
食費,しょくひ,food cost,noun,n3
食品,しょくひん,food products; foodstuff,noun,n3
職人,しょくにん,craftsman; artisan,noun,n3
職場,しょくば,workplace; place of work,noun,n3
職業,しょくぎょう,occupation; business,noun,n3
書道,しょどう,calligraphy,noun,n3
書店,しょてん,bookshop; bookstore,noun,n3
女優,じょゆう,actress,noun,n3
処理,しょり,processing; dealing with,noun,n3
書類,しょるい,documents; official papers,noun,n3
知らせ,しらせ,notice,noun,n3
尻,しり,buttocks; bottom,noun,n3
印,しるし,mark; symbol; evidence,noun,n3
城,しろ,castle,noun,n3
素人,しろうと,amateur; novice,noun,n3
芯,しん,core; heart; wick,noun,n3
新幹線,しんかんせん,bullet train (shinkansen),noun,n3
真空,しんくう,vacuum; hollow,noun,n3
信じる,しんじる,to believe; to place trust in,verb,n3
神経,しんけい,nerve; sensitivity,noun,n3
深刻,しんこく,serious; severe,adjective,n3
進学,しんがく,entering a higher-level school,noun,n3
信ずる,しんずる,to believe in; to feel sure,verb,n3
心身,しんしん,mind and body,noun,n3
審査,しんさ,judging; inspection,noun,n3
新人,しんじん,new face; newcomer,noun,n3
親戚,しんせき,relative(s),noun,n3
新鮮,しんせん,fresh,adjective,n3
心臓,しんぞう,heart,noun,n3
身体,しんたい,the body; the person,noun,n3
身長,しんちょう,height (of body); stature,noun,n3
慎重,しんちょう,discretion; prudence,adjective,n3
審判,しんぱん,refereeing; trial; judgment,noun,n3
人物,じんぶつ,character; personality,noun,n3
進歩,しんぽ,progress; development,noun,n3
親友,しんゆう,close friend; bosom friend,noun,n3
信用,しんよう,confidence; trust; credit,noun,n3
信頼,しんらい,reliance; trust; confidence,noun,n3
心理,しんり,mentality; psychology,noun,n3
人類,じんるい,mankind; humanity,noun,n3
巣,す,nest; rookery; breeding place,noun,n3
酢,す,vinegar,noun,n3
水準,すいじゅん,water level; level; standard,noun,n3
推薦,すいせん,recommendation,noun,n3
水素,すいそ,hydrogen,noun,n3
垂直,すいちょく,vertical; perpendicular,adjective,n3
推定,すいてい,presumption; assumption; estimation,noun,n3
水滴,すいてき,drop of water,noun,n3
睡眠,すいみん,sleep,noun,n3
水面,すいめん,water's surface,noun,n3
ずいぶん,,extremely; very,adverb,n3
末,すえ,the end; tip; future,noun,n3
姿,すがた,figure; shape; appearance,noun,n3
好き嫌い,すききらい,likes and dislikes; taste,noun,n3
好き好み,すきこのみ,matter of taste,noun,n3
透き通る,すきとおる,to be transparent; to be see-through,verb,n3
隙間,すきま,crevice; crack; gap,noun,n3
杉,すぎ,Japanese cedar,noun,n3
過ごす,すごす,"to pass (time), to spend",verb,n3
筋,すじ,muscle; string; line,noun,n3
少しも,すこしも,not at all; not one bit (with negative verb),adverb,n3
図,ず,"figure (e.g. in a book), drawing",noun,n3
ずうずうしい,,impudent; shameless,adjective,n3
進める,すすめる,to advance; to promote,verb,n3
勧める,すすめる,to recommend; to advise,verb,n3
頭痛,ずつう,headache,noun,n3
すっきり,,shapely; clear; refreshed,adverb,n3
ずっと,,for a long time; all the time,adverb,n3
酸っぱい,すっぱい,sour; acid,adjective,n3
素敵,すてき,lovely; dreamy; beautiful,adjective,n3
既に,すでに,already; too late,adverb,n3
すなわち,,that is; namely; i.e.,conjunction,n3
全て,すべて,all; the whole; entirely,noun,n3
済ませる,すませる,"to finish (something), to get (something) over with",verb,n3
墨,すみ,ink,noun,n3
する,,to do,verb,n3
鋭い,するどい,pointed; sharp,adjective,n3
寸法,すんぽう,measurement; size,noun,n3
正,せい,correct; right; just,noun,n3
所為,せい,cause; reason; fault,noun,n3
性,せい,sex; gender,noun,n3
姓,せい,surname; family name,noun,n3
税,ぜい,tax,noun,n3
税関,ぜいかん,customs,noun,n3
贅沢,ぜいたく,luxury; extravagance,adjective,n3
制作,せいさく,work (e.g. film; book),noun,n3
正式,せいしき,due form; official; formality,noun,n3
精神,せいしん,mind; soul; spirit,noun,n3
成人,せいじん,adult,noun,n3
精々,せいぜい,at the most; at best,adverb,n3
成績,せいせき,results; record,noun,n3
清掃,せいそう,cleaning,noun,n3
製造,せいぞう,manufacture; production,noun,n3
生存,せいぞん,existence; being; survival,noun,n3
成長,せいちょう,growth; grow to adulthood,noun,n3
制度,せいど,system; institution,noun,n3
青年,せいねん,youth; young man,noun,n3
製品,せいひん,manufactured goods; finished goods,noun,n3
整備,せいび,maintenance; servicing,noun,n3
政府,せいふ,government; administration,noun,n3
生物,せいぶつ,living things; creature,noun,n3
生命,せいめい,life; existence,noun,n3
整理,せいり,sorting; arrangement; adjustment,noun,n3
成立,せいりつ,coming into existence; agreement,noun,n3
西暦,せいれき,Christian Era; A.D.,noun,n3
背負う,せおう,to be burdened with; to carry on back or shoulder,verb,n3
赤道,せきどう,equator,noun,n3
責任,せきにん,duty; responsibility,noun,n3
石油,せきゆ,oil; petroleum,noun,n3
世間,せけん,world; society,noun,n3
説,せつ,theory,noun,n3
積極的,せっきょくてき,positive; active; proactive,adjective,n3
接近,せっきん,getting closer; drawing nearer,noun,n3
接する,せっする,to come in contact with,verb,n3
接続,せつぞく,connection; union; join,noun,n3
設定,せってい,establishment; creation; setting; configuration,noun,n3
説得,せっとく,persuasion,noun,n3
節約,せつやく,economizing; saving,noun,n3
世話,せわ,looking after; help,noun,n3
善,ぜん,good; goodness,noun,n3
全員,ぜんいん,all members (unanimity),noun,n3
専攻,せんこう,major subject; special study,noun,n3
全国,ぜんこく,country-wide; nation-wide,noun,n3
先日,せんじつ,the other day; a few days ago,noun,n3
前者,ぜんしゃ,the former,noun,n3
選手,せんしゅ,"player (in game), team member",noun,n3
前進,ぜんしん,advance; drive; progress,noun,n3
全体,ぜんたい,whole; entirety,noun,n3
選択,せんたく,selection; choice,noun,n3
センチ,,centimeter,noun,n3
宣伝,せんでん,propaganda; publicity,noun,n3
扇風機,せんぷうき,electric fan,noun,n3
線路,せんろ,railway track; line,noun,n3
ぞう,,elephant,noun,n3
総理大臣,そうりだいじん,Prime Minister,noun,n3
送料,そうりょう,postage; shipping charge,noun,n3
増加,ぞうか,increase; addition,noun,n3
騒音,そうおん,noise,noun,n3
操作,そうさ,operation; management,noun,n3
想像,そうぞう,imagination; guess,noun,n3
相続,そうぞく,succession; inheritance,noun,n3
騒々しい,そうぞうしい,noisy; boisterous,adjective,n3
装置,そうち,equipment; installation,noun,n3
相当,そうとう,suitable; proper; considerable,adjective,n3
速度,そくど,speed; velocity; pace,noun,n3
測量,そくりょう,measurement; surveying,noun,n3
速力,そくりょく,speed,noun,n3
組織,そしき,organization; structure,noun,n3
注ぐ,そそぐ,"to pour (into), to irrigate",verb,n3
育つ,そだつ,"to be raised (e.g. child), to be brought up",verb,n3
そっくり,,all; altogether; entirely; spitting image; looking just like,adverb,n3
そっと,,softly; gently,adverb,n3
袖,そで,sleeve,noun,n3
備える,そなえる,to furnish; to provide for,verb,n3
その上,そのうえ,in addition; furthermore,adverb,n3
その内,そのうち,eventually; sooner or later,adverb,n3
その為,そのため,hence; for that reason,adverb,n3
その他,そのほか,otherwise; the rest,noun,n3
側,そば,side; edge; vicinity,noun,n3
粗末,そまつ,crude; rough; plain,adjective,n3
剃る,そる,to shave,verb,n3
それぞれ,,each; every; either,noun,n3
揃う,そろう,to become complete; to be equal,verb,n3
損,そん,loss; disadvantage,noun,n3
損害,そんがい,damage; injury; loss,noun,n3
尊敬,そんけい,respect; esteem,noun,n3
存在,そんざい,existence; being,noun,n3
尊重,そんちょう,respect; esteem,noun,n3
田,た,rice field,noun,n3
他,た,other (especially places and things),noun,n3
題,だい,title; subject; theme,noun,n3
体育,たいいく,physical education; gymnastics,noun,n3
退院,たいいん,discharge from hospital,noun,n3
大学院,だいがくいん,graduate school,noun,n3
大工,だいく,carpenter,noun,n3
体系,たいけい,system; organization,noun,n3
太鼓,たいこ,drum; tambourine,noun,n3
対策,たいさく,counter-plan; counter-measure,noun,n3
滞在,たいざい,stay; sojourn,noun,n3
大使,たいし,ambassador,noun,n3
大した,たいした,considerable; great; important,adjective,n3
対象,たいしょう,target; object (of worship; study; etc.),noun,n3
対照,たいしょう,contrast; antithesis; comparison,noun,n3
大小,だいしょう,size,noun,n3
体制,たいせい,order; system; structure,noun,n3
体積,たいせき,capacity; volume,noun,n3
体操,たいそう,gymnastics; physical exercises,noun,n3
大層,たいそう,very much; exaggerated,adverb,n3
態度,たいど,attitude; manner,noun,n3
大統領,だいとうりょう,president; chief executive,noun,n3
大半,たいはん,majority; mostly; generally,noun,n3
代表,だいひょう,representative; representation,noun,n3
大部分,だいぶぶん,most part; greater part,noun,n3
タイプ,,type; style,noun,n3
逮捕,たいほ,arrest; apprehension; capture,noun,n3
太陽,たいよう,sun; solar,noun,n3
平ら,たいら,flatness; level,adjective,n3
代理,だいり,representation; agency,noun,n3
大陸,たいりく,continent,noun,n3
対立,たいりつ,confrontation; opposition,noun,n3
倒す,たおす,to throw down; to beat,verb,n3
タオル,,towel,noun,n3
だが,,but; however,conjunction,n3
互い,たがい,mutual; reciprocal,noun,n3
宝,たから,treasure,noun,n3
だから,,so; therefore,conjunction,n3
宅,たく,house; home,noun,n3
確かめる,たしかめる,to ascertain; to check,verb,n3
多少,たしょう,more or less; somewhat,adverb,n3
助ける,たすける,to help; to save,verb,n3
尋ねる,たずねる,to ask; to inquire,verb,n3
ただ,,free of charge; only,adverb,n3
戦い,たたかい,battle; fight; struggle,noun,n3
戦う,たたかう,to fight; to struggle,verb,n3
叩く,たたく,to strike; to clap; to dust,verb,n3
直ちに,ただちに,at once; immediately,adverb,n3
立ち上がる,たちあがる,to stand up,verb,n3
立ち止まる,たちどまる,to stop; to halt,verb,n3
立場,たちば,standpoint; position,noun,n3
たっぷり,,full; in plenty,adverb,n3
谷,たに,valley,noun,n3
他人,たにん,another person; unrelated person,noun,n3
束,たば,handful; bundle,noun,n3
度,たび,"time(s), occasion",noun,n3
度々,たびたび,often; repeatedly,adverb,n3
ダブル,,double,noun,n3
弾,たま,bullet; shot; shell,noun,n3
偶,たま,even number; couple,noun,n3
偶々,たまたま,casually; unexpectedly,adverb,n3
黙る,だまる,to be silent,verb,n3
試し,ためし,trial; test,noun,n3
便り,たより,news; tidings,noun,n3
頼る,たよる,to rely on; to depend on,verb,n3
段,だん,step; stair; grade,counter,n3
単位,たんい,unit; denomination,noun,n3
単語,たんご,word; vocabulary,noun,n3
男子,だんし,youth; young man; boy; male,noun,n3
単純,たんじゅん,simple,adjective,n3
誕生,たんじょう,birth,noun,n3
ダンス,,dance,noun,n3
断水,だんすい,water outage,noun,n3
担ぐ,かつぐ,to shoulder; to carry on shoulder,verb,n3
担当,たんとう,in charge (of an area of responsibility),noun,n3
団体,だんたい,organization; association,noun,n3
単なる,たんなる,mere; simple; sheer,adjective,n3
単に,たんに,simply; merely,adverb,n3
地位,ちい,social status; position,noun,n3
地域,ちいき,area; region,noun,n3
チーズ,,cheese,noun,n3
チーム,,team,noun,n3
知恵,ちえ,wisdom; wit; intelligence,noun,n3
地下,ちか,basement; underground,noun,n3
違い,ちがい,difference; discrepancy,noun,n3
近頃,ちかごろ,lately; recently,adverb,n3
地球,ちきゅう,the earth,noun,n3
地区,ちく,district; section; sector,noun,n3
遅刻,ちこく,lateness; tardiness,noun,n3
知事,ちじ,prefectural governor,noun,n3
知識,ちしき,knowledge; information,noun,n3
父親,ちちおや,father,noun,n3
知能,ちのう,intelligence; brains,noun,n3
地平線,ちへいせん,horizon (related to land),noun,n3
地方,ちほう,district; region; area,noun,n3
茶,ちゃ,tea,noun,n3
ちゃんと,,perfectly; properly; exactly,adverb,n3
中央,ちゅうおう,center; central; middle,noun,n3
中学,ちゅうがく,junior high school; middle school,noun,n3
中古,ちゅうこ,used; second-hand,noun,n3
中止,ちゅうし,suspension; stoppage; discontinuance,noun,n3
駐車,ちゅうしゃ,parking (e.g. car),noun,n3
昼食,ちゅうしょく,lunch; midday meal,noun,n3
中心,ちゅうしん,center; middle; heart,noun,n3
注目,ちゅうもく,notice; attention; observation,noun,n3
注文,ちゅうもん,order; request,noun,n3
長期,ちょうき,long time period,noun,n3
調査,ちょうさ,investigation; examination; inquiry,noun,n3
調子,ちょうし,tune; tone; mood,noun,n3
長所,ちょうしょ,strong point; merit,noun,n3
頂上,ちょうじょう,top; summit; peak,noun,n3
調整,ちょうせい,regulation; adjustment,noun,n3
ちょうだい,,please give me,expression,n3
頂戴,ちょうだい,receiving; eating; drinking,noun,n3
貯金,ちょきん,savings; deposit,noun,n3
直接,ちょくせつ,direct; immediate,adjective,n3
著者,ちょしゃ,author; writer,noun,n3
遂に,ついに,finally; at last,adverb,n3
通過,つうか,passage through; passing,noun,n3
通学,つうがく,commuting to school,noun,n3
通行,つうこう,passage; passing,noun,n3
通信,つうしん,correspondence; communication,noun,n3
通じる,つうじる,to run to; to lead to; to get through (e.g. on phone),verb,n3
通訳,つうやく,interpretation; interpreter,noun,n3
通用,つうよう,popular use; circulation; to be valid,noun,n3
通路,つうろ,passage; pathway,noun,n3
捕まる,つかまる,to be caught; to be arrested,verb,n3
掴む,つかむ,to seize; to catch; to grasp,verb,n3
疲れ,つかれ,tiredness; fatigue,noun,n3
付き合い,つきあい,association; socializing,noun,n3
次々,つぎつぎ,in succession; one by one,adverb,n3
就く,つく,"to take (seat; position), to get (a job)",verb,n3
点く,つく,to be lit (e.g. light),verb,n3
突く,つく,to thrust; to strike,verb,n3
付ける,つける,to attach; to join; to add,verb,n3
漬ける,つける,to soak; to pickle,verb,n3
包み,つつみ,bundle; package,noun,n3
勤め,つとめ,service; duty; business,noun,n3
務め,つとめ,service; duty,noun,n3
努める,つとめる,to endeavor; to try,verb,n3
繋ぐ,つなぐ,to tie; to connect,verb,n3
繋がる,つながる,to be tied together; to be connected to,verb,n3
常に,つねに,always; constantly,adverb,n3
翼,つばさ,wings,noun,n3
つまり,,in short; in brief,adverb,n3
罪,つみ,crime; fault; sin,noun,n3
積む,つむ,to pile up; to stack,verb,n3
梅雨,つゆ,rainy season,noun,n3
釣り,つり,fishing,noun,n3
釣る,つる,to fish,verb,n3
連れ,つれ,companion; company,noun,n3
提案,ていあん,proposal; proposition,noun,n3
定員,ていいん,fixed number of personnel; capacity,noun,n3
定価,ていか,established price; list price,noun,n3
低下,ていか,fall; decline; lowering,noun,n3
定期,ていき,fixed term; regular (e.g. commuter pass),noun,n3
抵抗,ていこう,resistance; opposition,noun,n3
停止,ていし,suspension; interruption,noun,n3
提出,ていしゅつ,presentation; submission,noun,n3
程度,ていど,degree; amount; grade,noun,n3
停留所,ていりゅうじょ,bus stop; tram stop,noun,n3
適切,てきせつ,pertinent; appropriate,adjective,n3
適度,てきど,moderate,adjective,n3
適用,てきよう,application; applying,noun,n3
出来るだけ,できるだけ,as much as possible,adverb,n3
手首,てくび,wrist,noun,n3
手品,てじな,sleight of hand; magic,noun,n3
デザイン,,design,noun,n3
鉄,てつ,iron,noun,n3
哲学,てつがく,philosophy,noun,n3
